X,Y,id,state_code_2021,state_name_2021,lga_code_2024,lga_name_2024,erp_2001,erp_2002,erp_2003,erp_2004,erp_2005,erp_2006,erp_2007,erp_2008,erp_2009,erp_2010,erp_2011,erp_2012,erp_2013,erp_2014,erp_2015,erp_2016,erp_2017,erp_2018,erp_2019,erp_2020,erp_2021,erp_2022,erp_2023,erp_2024,erp_change_number_2023_24,erp_change_per_cent_2023_24,area_km2,pop_density_2024_people_per_km2,births_2021_22,deaths_2021_22,natural_increase_2021_22,internal_arrivals_2021_22,internal_departures_2021_22,net_internal_migration_2021_22,overseas_arrivals_2021_22,overseas_departures_2021_22,net_overseas_migration_2021_22,births_2022_23,deaths_2022_23,natural_increase_2022_23,internal_arrivals_2022_23,internal_departures_2022_23,net_internal_migration_2022_23,overseas_arrivals_2022_23,overseas_departures_2022_23,net_overseas_migration_2022_23,births_2023_24,deaths_2023_24,natural_increase_2023_24,internal_arrivals_2023_24,internal_departures_2023_24,net_internal_migration_2023_24,overseas_arrivals_2023_24,overseas_departures_2023_24,net_overseas_migration_2023_24,green_space_by_LGA_Green_space_ha,pop_density,Green_Pct
0,0,"280","3",Queensland,"37010",Townsville,"142012","145115","147964","151172","155330","159482","163509","168503","173067","176528","180114","183612","186519","188777","190011","191348","192475","193105","193687","194679","195457","198134","201413","204541","3128","1.553","3730.8199","54.8247","2571","1247","1324","15721","15099","622","1575","844","731","2438","1287","1151","13011","12602","409","2608","889","1719","2478","1326","1152","13021","12606","415","2562","1001","1561",,"54.8246780821556",
0,0,"281","3",Queensland,"37300",Weipa,"2131","2241","2367","2507","2721","2902","3133","3246","3303","3337","3423","3684","3811","3863","3964","4040","4057","4082","4112","4143","4177","4214","4251","4281","30","0.7057","10.4643","409.1052","72","7","65","299","339","-40","24","12","12","69","5","64","328","381","-53","38","12","26","70","6","64","311","361","-50","31","15","16",,"409.10524354233",
0,0,"282","3",Queensland,"37310",Western Downs,"28715","28711","28636","28655","28837","29122","29520","30235","30893","31466","32365","32899","33415","33744","33867","34049","34292","34338","34420","34390","34351","34537","34985","35285","300","0.8575","37922.5007","0.9305","483","231","252","2847","2985","-138","149","77","72","475","283","192","2509","2407","102","233","79","154","470","279","191","2496","2516","-20","217","88","129",,"0.930450243224598",
0,0,"283","3",Queensland,"37340",Whitsunday,"27396","27996","28491","28977","29606","30255","30759","31337","31838","32140","32416","33397","34113","34362","34509","34538","35083","35651","36266","37105","37642","38509","39713","40744","1031","2.5961","23818.9729","1.7106","426","268","158","3364","2921","443","545","279","266","407","297","110","2793","2372","421","961","288","673","402","276","126","2766","2430","336","894","325","569",,"1.7105691404519",
0,0,"284","3",Queensland,"37400",Winton,"1585","1567","1543","1473","1454","1423","1403","1372","1371","1359","1380","1345","1312","1276","1222","1154","1149","1155","1150","1130","1133","1134","1138","1141","3","0.2636","53813.4826","0.0212","11","10","1","123","125","-2","4","2","2","15","12","3","99","103","-4","7","2","5","8","12","-4","107","103","4","5","2","3",,"0.0212028648746104",
0,0,"285","3",Queensland,"37550",Woorabinda,"1014","987","966","943","915","886","902","916","934","957","976","984","986","990","989","999","997","999","1005","1020","1040","1059","1081","1098","17","1.5726","390.5578","2.8114","34","5","29","125","136","-11","3","2","1","17","4","13","96","88","8","3","2","1","34","12","22","86","92","-6","3","2","1",,"2.81136364451049",
0,0,"286","3",Queensland,"37570",Wujal Wujal,"366","361","356","347","342","336","325","319","311","297","287","287","289","291","287","292","292","290","289","287","284","286","293","301","8","2.7304","11.842","25.418","0","0","0","19","18","1","2","1","1","15","0","15","19","28","-9","2","1","1","10","4","6","28","27","1","2","1","1",,"25.4180037155886",
0,0,"287","3",Queensland,"37600",Yarrabah,"2236","2278","2323","2365","2410","2468","2498","2531","2535","2588","2595","2643","2686","2694","2695","2702","2663","2643","2621","2606","2597","2619","2639","2659","20","0.7579","158.8381","16.7403","37","10","27","133","139","-6","2","1","1","72","21","51","111","143","-32","2","1","1","51","17","34","124","139","-15","2","1","1",,"16.7403160828542",
0,0,"288","4",South Australia,"40070",Adelaide,"13211","13857","14533","15613","16573","17479","18549","19217","19914","20525","20920","21537","22143","22624","23085","23552","24188","24688","25376","25964","25522","26183","27984","29118","1134","4.0523","15.5733","1869.739","129","141","-12","3657","3809","-152","1889","1064","825","140","143","-3","2810","3232","-422","3221","995","2226","114","127","-13","2793","3300","-507","2730","1076","1654",,"1869.73859105007",
0,0,"289","4",South Australia,"40120",Adelaide Hills,"38549","38681","38829","38890","39066","39165","39204","39301","39424","39640","39699","39720","39687","39657","39630","39632","39875","40173","40587","40969","41237","41408","41848","42368","520","1.2426","794.4957","53.3269","383","243","140","2772","2904","-132","253","90","163","348","269","79","2215","2175","40","414","93","321","359","242","117","2265","2129","136","368","101","267",,"53.326909132422",
0,0,"290","4",South Australia,"40150",Adelaide Plains,"7354","7509","7710","7816","8023","8118","8255","8285","8324","8417","8483","8576","8646","8744","8819","8912","9040","9191","9338","9677","9975","10454","10929","11302","373","3.4129","932.4913","12.1202","123","47","76","1002","612","390","20","7","13","132","33","99","835","481","354","30","8","22","131","45","86","802","534","268","27","8","19",,"12.120220317337",
0,0,"291","4",South Australia,"40220",Alexandrina,"18091","18689","19297","20019","20611","21208","21843","22472","23027","23729","24125","24693","25203","25705","26203","26562","26919","27322","27820","28400","29257","29746","30327","30887","560","1.8465","1826.8067","16.9076","211","269","-58","2469","2009","460","132","45","87","239","310","-71","1930","1413","517","183","48","135","199","331","-132","2113","1519","594","149","51","98",,"16.9076454558657",
0,0,"292","4",South Australia,"40250",Anangu Pitjantjatjara Yankunytjatjara,"2661","2599","2543","2469","2389","2310","2352","2416","2476","2560","2660","2651","2622","2605","2568","2498","2476","2491","2506","2515","2554","2598","2631","2654","23","0.8742","102348.117","0.0259","28","14","14","46","18","28","3","1","2","29","10","19","53","42","11","4","1","3","36","23","13","44","36","8","3","1","2",,"0.0259311072620906",
0,0,"293","4",South Australia,"40310",Barossa,"19418","19619","19920","20370","20751","21096","21357","21641","21889","22257","22525","22853","23138","23468","23829","24200","24466","24815","25050","25325","25565","25866","26271","26590","319","1.2143","893.5424","29.758","239","226","13","1731","1533","198","132","42","90","183","221","-38","1443","1134","309","180","46","134","198","213","-15","1439","1204","235","149","50","99",,"29.7579611219344",
0,0,"294","4",South Australia,"40430",Barunga West,"2585","2600","2596","2596","2590","2590","2587","2575","2560","2535","2496","2488","2495","2521","2542","2592","2600","2594","2624","2631","2675","2672","2680","2672","-8","-0.2985","1590.3887","1.6801","18","61","-43","218","183","35","8","3","5","21","42","-21","118","97","21","11","3","8","19","48","-29","118","104","14","10","3","7",,"1.68009242017376",
0,0,"295","4",South Australia,"40520",Berri Barmera,"11273","11244","11226","11197","11190","11239","11175","11029","10902","10819","10733","10779","10804","10847","10854","10835","10833","10826","10812","10800","10741","10710","10732","10747","15","0.1398","476.1962","22.5684","92","131","-39","750","791","-41","74","25","49","111","116","-5","584","628","-44","98","27","71","111","135","-24","589","606","-17","84","28","56",,"22.5684287274867",
0,0,"296","4",South Australia,"40700",Burnside,"42403","42609","42730","42998","43272","43414","43549","43678","43969","44091","44092","44282","44457","44678","44938","45216","45591","45882","46118","46415","46425","46710","47489","47810","321","0.6759","27.5183","1737.389","310","355","-45","4084","4227","-143","1040","567","473","307","405","-98","2679","3113","-434","1823","512","1311","260","380","-120","2865","3373","-508","1504","555","949",,"1737.38930093792",
0,0,"297","4",South Australia,"40910",Campbelltown (SA),"46544","46661","46801","46883","47059","47383","47886","48379","49067","49531","49788","50244","50476","50717","50937","51080","51669","52393","53599","54884","55456","56028","57190","57988","798","1.3953","24.3485","2381.584","555","530","25","4644","4755","-111","988","330","658","550","510","40","3435","3638","-203","1673","348","1325","528","466","62","3637","3952","-315","1427","376","1051",,"2381.5840811549",
0,0,"298","4",South Australia,"41010",Ceduna,"3625","3643","3665","3676","3684","3702","3693","3672","3642","3638","3595","3594","3574","3577","3574","3566","3577","3583","3600","3616","3651","3650","3716","3744","28","0.7535","5420.3435","0.6907","47","40","7","287","304","-17","13","4","9","48","25","23","219","188","31","17","5","12","51","36","15","217","214","3","15","5","10",,"0.690731131707797",
0,0,"299","4",South Australia,"41060",Charles Sturt,"102897","102884","102776","102751","102797","103364","103897","104773","106320","107662","108680","110050","111324","112846","114125","114980","116438","118160","120098","122119","123105","124865","127492","129196","1704","1.3366","54.7876","2358.125","1381","1173","208","10386","10034","352","1801","601","1200","1393","1090","303","7628","7728","-100","3056","632","2424","1368","1025","343","7505","8064","-559","2605","685","1920",,"2358.12483116618",
0,0,"300","4",South Australia,"41140",Clare and Gilbert Valleys,"8347","8378","8335","8320","8328","8370","8448","8537","8622","8759","8871","8963","9068","9138","9204","9244","9261","9300","9336","9379","9363","9381","9405","9417","12","0.1276","1892.4466","4.9761","99","101","-2","608","617","-9","43","14","29","92","93","-1","493","509","-16","57","16","41","76","78","-2","543","561","-18","48","16","32",,"4.97609813666605",
0,0,"301","4",South Australia,"41190",Cleve,"1939","1958","1968","1976","1981","2000","1970","1916","1877","1852","1814","1806","1806","1809","1803","1816","1817","1805","1794","1777","1775","1764","1757","1757","0","0","5018.8483","0.3501","15","24","-9","76","80","-4","4","2","2","14","17","-3","50","58","-8","6","2","4","10","22","-12","68","59","9","5","2","3",,"0.350080316235101",
0,0,"302","4",South Australia,"41330",Coober Pedy,"2414","2298","2220","2150","2040","1984","1928","1860","1799","1781","1760","1787","1811","1825","1822","1818","1806","1777","1740","1689","1622","1573","1550","1526","-24","-1.5484","77.6795","19.6448","23","26","-3","130","184","-54","12","4","8","20","26","-6","114","140","-26","14","5","9","11","15","-4","82","111","-29","14","5","9",,"19.644822636603",
0,0,"303","4",South Australia,"41560",Copper Coast,"10988","11054","11144","11266","11440","11649","12042","12382","12781","13033","13126","13466","13747","14024","14266","14472","14636","14810","14962","15109","15338","15643","15950","16299","349","2.1881","772.9149","21.0877","153","187","-34","1320","1004","316","36","13","23","110","168","-58","1077","746","331","48","14","34","127","212","-85","1147","742","405","43","14","29",,"21.0877031869873",
0,0,"304","4",South Australia,"41750",Elliston,"1150","1161","1170","1175","1172","1164","1150","1131","1107","1086","1066","1066","1067","1068","1071","1070","1071","1059","1050","1046","1038","1032","1041","1053","12","1.1527","6741.9317","0.1562","13","9","4","52","65","-13","4","1","3","4","12","-8","46","33","13","6","2","4","8","11","-3","37","25","12","5","2","3",,"0.156186690529659",
0,0,"305","4",South Australia,"41830",Flinders Ranges,"1804","1791","1785","1776","1767","1767","1767","1753","1736","1728","1722","1721","1717","1710","1703","1693","1681","1683","1681","1673","1686","1682","1673","1671","-2","-0.1195","4070.4827","0.4105","12","23","-11","144","139","5","4","2","2","18","29","-11","118","119","-1","5","2","3","9","22","-13","108","100","8","5","2","3",,"0.410516423519009",
0,0,"306","4",South Australia,"41960",Franklin Harbour,"1250","1249","1248","1243","1240","1245","1252","1254","1254","1250","1238","1281","1295","1307","1331","1334","1324","1311","1302","1305","1322","1327","1332","1359","27","2.027","2755.5639","0.4932","11","13","-2","100","95","5","3","1","2","13","15","-2","85","81","4","4","1","3","9","13","-4","106","78","28","4","1","3",,"0.493183990398481",
0,0,"307","4",South Australia,"42030",Gawler,"18235","18459","18593","18746","18966","19241","19851","20270","20755","20939","20987","21274","21656","22275","22707","23355","23729","24055","24465","24770","25300","26114","26790","27182","392","1.4632","41.1379","660.7532","302","281","21","3487","2764","723","106","36","70","292","276","16","2607","2087","520","178","38","140","300","258","42","2357","2119","238","153","41","112",,"660.753222697318",
0,0,"308","4",South Australia,"42110",Goyder,"4254","4278","4261","4267","4265","4271","4265","4249","4246","4246","4225","4245","4254","4256","4251","4240","4225","4179","4156","4136","4138","4143","4132","4135","3","0.0726","6715.1418","0.6158","42","36","6","300","304","-4","5","2","3","25","37","-12","213","216","-3","6","2","4","35","52","-17","240","225","15","7","2","5",,"0.615772551519314",
0,0,"309","4",South Australia,"42250",Grant,"7359","7436","7512","7546","7585","7613","7643","7729","7818","7917","7954","7946","7993","8144","8282","8417","8483","8567","8672","8763","8862","8926","9044","9140","96","1.0615","1897.8235","4.816","79","48","31","277","267","10","34","11","23","68","60","8","342","268","74","48","12","36","81","56","25","309","264","45","39","13","26",,"4.816043220036",
0,0,"310","4",South Australia,"42600",Holdfast Bay,"33490","33447","33653","33730","34007","34371","34817","35375","35650","35940","36120","36215","36282","36354","36425","36537","36696","37002","37413","37724","37857","38056","38790","39308","518","1.3354","13.752","2858.348","281","398","-117","3602","3765","-163","720","241","479","275","396","-121","2686","2787","-101","1209","253","956","272","422","-150","2806","2907","-101","1044","275","769",,"2858.34787667248",
0,0,"311","4",South Australia,"42750",Kangaroo Island,"4227","4312","4303","4355","4392","4396","4427","4451","4477","4501","4522","4576","4630","4694","4761","4836","4849","4886","4909","4925","4999","5088","5125","5167","42","0.8195","4400.863","1.1741","49","43","6","338","278","60","34","11","23","54","40","14","230","239","-9","44","12","32","39","43","-4","266","244","22","37","13","24",,"1.17408790048679",
0,0,"312","4",South Australia,"43080",Karoonda East Murray,"1276","1258","1233","1216","1200","1189","1163","1134","1110","1076","1050","1074","1088","1103","1118","1121","1098","1083","1068","1056","1024","1027","1016","1026","10","0.9843","4415.796","0.2323","7","13","-6","69","66","3","10","4","6","8","11","-3","74","93","-19","15","4","11","9","6","3","55","56","-1","12","4","8",,"0.232347689974809",
0,0,"313","4",South Australia,"43220",Kimba,"1229","1209","1200","1183","1160","1147","1135","1122","1113","1108","1105","1109","1103","1097","1089","1083","1079","1072","1063","1056","1053","1059","1059","1064","5","0.4721","5697.1074","0.1868","9","11","-2","33","26","7","2","1","1","9","8","1","24","28","-4","4","1","3","13","10","3","29","29","0","3","1","2",,"0.186761443184308",
0,0,"314","4",South Australia,"43360",Kingston (SA),"2339","2349","2354","2343","2404","2390","2393","2381","2381","2363","2343","2370","2380","2392","2403","2415","2400","2362","2355","2359","2375","2376","2393","2406","13","0.5433","3339.7952","0.7204","15","23","-8","207","201","6","5","2","3","14","36","-22","127","93","34","7","2","5","23","31","-8","113","96","17","6","2","4",,"0.720403454678898",
0,0,"315","4",South Australia,"43650",Light,"10494","10936","11491","11922","12325","12680","12994","13138","13464","13788","13984","14220","14440","14644","14890","15048","15305","15509","15608","15843","16083","16319","16616","17028","412","2.4795","1276.8453","13.336","160","91","69","1308","1176","132","52","17","35","137","108","29","1066","857","209","77","18","59","164","87","77","1136","847","289","66","20","46",,"13.3359930134058",
0,0,"316","4",South Australia,"43710",Lower Eyre Peninsula,"4200","4269","4281","4345","4408","4537","4619","4712","4809","4911","5013","5186","5300","5426","5540","5661","5731","5812","5875","5947","6058","6097","6153","6237","84","1.3652","4721.3922","1.321","59","34","25","190","189","1","20","7","13","56","38","18","222","202","20","26","8","18","64","37","27","224","182","42","23","8","15",,"1.32100866350396",
0,0,"317","4",South Australia,"43790",Loxton Waikerie,"12197","12171","12153","12081","12023","11902","11870","11771","11662","11561","11478","11511","11571","11671","11716","11730","11731","11775","11830","11861","11921","11923","11899","11949","50","0.4202","7763.8714","1.5391","108","144","-36","657","657","0","57","19","38","89","153","-64","488","500","-12","72","20","52","98","129","-31","563","524","39","64","22","42",,"1.53905176739532",
0,0,"318","4",South Australia,"44000",Maralinga Tjarutja,"136","132","129","123","116","111","98","88","84","80","75","78","74","70","66","62","68","76","85","93","102","102","102","102","0","0","105766.3105","0.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0.000964390263003454",
0,0,"319","4",South Australia,"44060",Marion,"78590","78960","79250","79611","79980","80646","81616","82536","83917","85110","85714","86863","87769","88652","89521","90508","91491","92455","93817","95256","95610","96667","98545","99821","1276","1.2948","55.6406","1794.032","1125","790","335","8258","8642","-384","1659","553","1106","1043","910","133","6414","6927","-513","2841","583","2258","1039","796","243","6479","7212","-733","2398","632","1766",,"1794.03169627934",
0,0,"320","4",South Australia,"44210",Mid Murray,"8376","8357","8337","8307","8253","8216","8195","8199","8210","8200","8225","8312","8448","8599","8718","8845","8987","9090","9182","9268","9355","9415","9498","9593","95","1.0002","6271.6255","1.5296","65","98","-33","688","620","68","38","13","25","54","103","-49","617","522","95","50","13","37","59","95","-36","623","521","102","43","14","29",,"1.52958750486616",
0,0,"321","4",South Australia,"44340",Mitcham,"62010","62304","62801","62966","63265","63676","64017","64252","64678","64875","64999","65364","65644","65986","66232","66482","66855","67366","67690","68175","68162","68370","69579","70484","905","1.3007","75.5468","932.9846","587","589","-2","5281","5644","-363","1038","465","573","606","590","16","3923","4107","-184","1774","397","1377","568","512","56","3997","4222","-225","1505","431","1074",,"932.984587037439",
0,0,"322","4",South Australia,"44550",Mount Barker,"23664","24425","25140","25913","26706","27393","27990","28695","29367","29973","30353","31042","31580","32386","33187","33897","34735","35637","36842","38206","39632","41083","42299","43619","1320","3.1206","594.6406","73.3536","536","233","303","3719","2717","1002","219","73","146","481","261","220","2958","2247","711","362","77","285","500","270","230","3225","2367","858","316","84","232",,"73.3535517083765",
0,0,"323","4",South Australia,"44620",Mount Gambier,"23750","23863","24096","24211","24495","24626","25004","25222","25402","25712","25773","26147","26425","26710","26931","27061","27114","27242","27379","27565","27637","27744","27846","27888","42","0.1508","33.8938","822.8054","322","284","38","1683","1705","-22","137","46","91","284","244","40","1332","1404","-72","183","49","134","280","279","1","1346","1408","-62","155","52","103",,"822.805350831125",
0,0,"324","4",South Australia,"44830",Mount Remarkable,"2998","2956","2937","2900","2899","2906","2918","2915","2906","2903","2906","2902","2913","2918","2927","2920","2908","2897","2898","2910","2920","2911","2897","2873","-24","-0.8284","3422.7733","0.8394","31","26","5","152","169","-17","5","2","3","29","38","-9","159","168","-9","6","2","4","25","40","-15","142","155","-13","6","2","4",,"0.839377822656265",
0,0,"325","4",South Australia,"45040",Murray Bridge,"17023","17239","17427","17649","17931","18159","18594","19144","19556","19818","20137","20448","20726","21004","21274","21562","21719","21893","22089","22268","22339","22538","22909","23257","348","1.5191","1831.7597","12.6965","228","219","9","1637","1655","-18","313","105","208","225","243","-18","1275","1192","83","417","111","306","199","223","-24","1328","1189","139","352","119","233",,"12.6965343762067",
0,0,"326","4",South Australia,"45090",Naracoorte Lucindale,"8239","8311","8314","8300","8345","8354","8311","8294","8304","8314","8342","8433","8528","8585","8570","8544","8602","8679","8778","8867","8892","8918","8932","8901","-31","-0.3471","4519.715","1.9694","98","65","33","547","632","-85","115","37","78","110","80","30","357","486","-129","154","41","113","79","76","3","351","472","-121","131","44","87",,"1.96937196261269",
0,0,"327","4",South Australia,"45120",Northern Areas,"4765","4761","4770","4751","4755","4760","4755","4717","4660","4603","4568","4590","4595","4610","4616","4623","4607","4596","4611","4622","4659","4662","4667","4667","0","0","2986.1818","1.5629","48","44","4","305","306","-1","0","0","0","44","58","-14","255","236","19","0","0","0","44","47","-3","267","264","3","0","0","0",,"1.56286532856104",
0,0,"328","4",South Australia,"45290",Norwood Payneham and St Peters,"33546","33915","34125","34389","34621","34967","35315","35594","35868","36190","36291","36343","36347","36361","36369","36396","36678","36996","37477","37958","37823","38019","39352","40062","710","1.8042","15.1036","2652.48","324","336","-12","3951","4319","-368","1053","477","576","341","308","33","2961","3057","-96","1832","436","1396","317","295","22","3006","3366","-360","1520","472","1048",,"2652.48020339522",
0,0,"329","4",South Australia,"45340",Onkaparinga,"150119","150642","150926","151155","151906","153244","154841","156775","159268","161579","163392","165034","166244","167376","168433","169372","170482","171631","173141","174948","176595","178526","180883","182821","1938","1.0714","518.1255","352.8508","2023","1339","684","10635","10053","582","996","331","665","1906","1450","456","8156","7502","654","1595","348","1247","1855","1483","372","8356","7848","508","1437","379","1058",,"352.850805451575",
0,0,"330","4",South Australia,"45400",Orroroo Carrieton,"1013","1010","1009","994","970","959","958","938","915","893","884","894","895","900","911","912","898","895","898","893","891","890","889","890","1","0.1125","3321.8239","0.2679","3","15","-12","41","31","10","1","0","1","6","11","-5","35","32","3","2","1","1","6","11","-5","33","28","5","2","1","1",,"0.26792509982242",
0,0,"331","4",South Australia,"45540",Peterborough,"2014","2009","2010","1994","1963","1946","1925","1887","1838","1792","1758","1740","1728","1717","1706","1712","1723","1705","1696","1681","1668","1672","1683","1682","-1","-0.0594","3020.142","0.5569","10","20","-10","148","136","12","3","1","2","7","34","-27","137","102","35","4","1","3","13","14","-1","121","123","-2","3","1","2",,"0.556927455728903",
0,0,"332","4",South Australia,"45680",Playford,"68247","68767","69311","69752","70488","71385","72682","74514","76574","78623","80684","83022","85232","87380","88980","90553","92534","94352","96220","98458","100556","103401","107073","111135","4062","3.7937","345.2038","321.9403","1520","702","818","10290","8744","1546","725","244","481","1587","794","793","8907","6867","2040","1093","254","839","1621","703","918","9673","7301","2372","1048","276","772",,"321.94025674109",
0,0,"333","4",South Australia,"45890",Port Adelaide Enfield,"101371","102167","103051","103526","104370","105579","107820","110157","112299","114488","116492","118185","119876","121422","122766","124007","125690","127684","130293","132967","134131","135822","138656","141042","2386","1.7208","91.7588","1537.095","1720","1042","678","12313","12926","-613","2441","815","1626","1618","1065","553","9088","10041","-953","4091","857","3234","1639","1027","612","9466","10295","-829","3532","929","2603",,"1537.09507970898",
0,0,"334","4",South Australia,"46090",Port Augusta,"13700","13701","13998","14059","14108","14251","14300","14348","14404","14438","14413","14454","14496","14498","14442","14359","14361","14380","14384","14389","14448","14449","14422","14453","31","0.2149","1157.9905","12.4811","163","118","45","864","971","-107","94","31","63","156","129","27","708","877","-169","147","32","115","166","131","35","746","820","-74","105","35","70",,"12.4811041195934",
0,0,"335","4",South Australia,"46300",Port Lincoln,"13842","13896","13992","13993","14012","14060","14144","14256","14364","14432","14462","14495","14531","14595","14585","14523","14595","14652","14733","14773","14879","14953","15019","15037","18","0.1198","30.3681","495.1577","161","161","0","1054","1015","39","53","18","35","173","157","16","749","753","-4","71","17","54","173","144","29","760","810","-50","58","19","39",,"495.157747768217",
0,0,"336","4",South Australia,"46450",Port Pirie,"17568","17608","17536","17515","17511","17551","17610","17619","17650","17680","17627","17714","17793","17870","17826","17767","17749","17726","17736","17742","17747","17616","17602","17637","35","0.1988","1760.7097","10.017","176","214","-38","1054","1182","-128","53","18","35","171","234","-63","822","827","-5","72","18","54","187","209","-22","919","902","17","60","20","40",,"10.0169834925087",
0,0,"337","4",South Australia,"46510",Prospect,"19106","19304","19472","19594","19714","19959","20219","20447","20634","20722","20690","20842","20959","21050","21096","21124","21272","21460","21841","22234","22487","22750","23154","23309","155","0.6694","7.7915","2991.593","260","125","135","2219","2392","-173","448","147","301","185","116","69","1664","1921","-257","778","186","592","243","125","118","1636","2043","-407","646","202","444",,"2991.59340306745",
0,0,"338","4",South Australia,"46670",Renmark Paringa,"9793","9832","9674","9635","9678","9689","9657","9625","9567","9519","9429","9518","9588","9656","9722","9780","9866","9897","9954","9988","10007","10036","10110","10173","63","0.6231","916.442","11.1005","112","97","15","565","654","-89","154","51","103","86","73","13","398","476","-78","193","54","139","99","100","-1","399","451","-52","174","58","116",,"11.1005388229697",
0,0,"339","4",South Australia,"46860",Robe,"1379","1385","1386","1376","1395","1386","1401","1408","1423","1431","1431","1427","1425","1425","1423","1413","1435","1471","1490","1526","1568","1588","1602","1611","9","0.5618","1091.7162","1.4757","13","6","7","114","103","11","3","1","2","17","11","6","105","100","5","4","1","3","17","9","8","97","99","-2","4","1","3",,"1.47565823425539",
0,0,"340","4",South Australia,"46970",Roxby Downs,"3618","3801","3930","3969","4014","4186","4370","4566","4670","4735","4826","4728","4609","4418","4327","4052","4048","4100","4103","4137","4109","4103","4114","4089","-25","-0.6077","110.4778","37.012","61","4","57","565","660","-95","48","16","32","75","5","70","363","475","-112","69","16","53","64","4","60","374","499","-125","58","18","40",,"37.0119607740198",
0,0,"341","4",South Australia,"47140",Salisbury,"113849","114841","116172","117595","119469","121288","123789","126281","128854","131227","132880","134381","135880","137257","138695","140346","142061","143765","145467","147359","147521","147940","149268","150272","1004","0.6726","159.8432","940.1213","1806","1003","803","11197","12941","-1744","2042","682","1360","1727","1100","627","8602","10469","-1867","3286","718","2568","1793","1080","713","8746","10630","-1884","2952","777","2175",,"940.121318892515",
0,0,"342","4",South Australia,"47290",Southern Mallee,"2300","2262","2229","2210","2197","2187","2176","2165","2155","2137","2123","2107","2088","2073","2058","2063","2055","2051","2047","2040","2026","2010","2013","2012","-1","-0.0497","5702.2024","0.3528","21","26","-5","103","130","-27","23","7","16","22","21","1","77","97","-20","31","9","22","28","24","4","81","103","-22","26","9","17",,"0.352846121351287",
0,0,"343","4",South Australia,"47490",Streaky Bay,"1981","1997","2002","2015","2031","2067","2100","2126","2140","2157","2175","2170","2194","2180","2164","2168","2173","2183","2196","2219","2241","2257","2277","2278","1","0.0439","6222.8591","0.3661","24","12","12","139","140","-1","8","3","5","33","18","15","80","82","-2","10","3","7","19","24","-5","94","95","-1","10","3","7",,"0.366069673664956",
0,0,"344","4",South Australia,"47630",Tatiara,"7032","7067","7115","7100","7070","7037","6974","6891","6841","6815","6740","6774","6789","6811","6821","6817","6832","6894","6966","7016","7070","7037","7067","7071","4","0.0566","6527.2342","1.0833","63","66","-3","312","375","-63","50","17","33","81","56","25","289","331","-42","64","17","47","82","58","24","286","344","-58","57","19","38",,"1.08330722988306",
0,0,"345","4",South Australia,"47700",Tea Tree Gully,"99121","99116","99126","98713","98422","98456","98458","98504","98640","98624","98315","98547","98558","98726","98983","99153","99567","100132","100837","101613","102044","102610","103706","104437","731","0.7049","95.2109","1096.902","1095","778","317","6895","7192","-297","818","272","546","957","808","149","5510","5654","-144","1378","287","1091","936","783","153","5814","6110","-296","1183","309","874",,"1096.90172028623",
0,0,"346","4",South Australia,"47800",Coorong,"5893","5915","5880","5877","5837","5838","5809","5749","5708","5667","5657","5632","5602","5572","5545","5525","5525","5531","5542","5565","5599","5574","5612","5614","2","0.0356","8833.4339","0.6355","61","64","-3","417","450","-33","17","6","11","72","58","14","359","348","11","19","6","13","48","46","2","335","348","-13","19","6","13",,"0.635539934249126",
0,0,"347","4",South Australia,"47910",Tumby Bay,"2580","2586","2592","2595","2606","2609","2610","2612","2618","2618","2616","2626","2640","2651","2670","2675","2708","2731","2770","2832","2875","2892","2906","2948","42","1.4453","2669.0794","1.1045","26","36","-10","182","161","21","9","3","6","26","28","-2","151","143","8","12","4","8","33","36","-3","173","135","38","11","4","7",,"1.10450067540141",
0,0,"348","4",South Australia,"47980",Unley,"36405","36491","36668","36658","36805","37211","37512","37821","38113","38331","38374","38514","38552","38695","38823","38939","39078","39187","39322","39465","39061","39092","39969","40327","358","0.8957","14.2703","2825.939","309","520","-211","3710","3956","-246","975","487","488","274","444","-170","2689","2876","-187","1662","428","1234","309","453","-144","2680","3125","-445","1409","462","947",,"2825.93918838427",
0,0,"349","4",South Australia,"48050",Victor Harbor,"11062","11374","11664","11953","12180","12303","12694","13144","13508","13866","14176","14377","14525","14729","14886","15011","15204","15419","15708","16068","16429","16721","16872","17124","252","1.4936","384.6255","44.5212","85","199","-114","1394","1030","364","62","20","42","95","241","-146","1070","834","236","82","21","61","98","235","-137","1208","866","342","70","23","47",,"44.5212290916749",
0,0,"350","4",South Australia,"48130",Wakefield,"6576","6586","6552","6536","6533","6533","6559","6585","6628","6692","6741","6778","6841","6896","6932","6950","6976","6891","6921","6867","6925","6969","6958","6985","27","0.388","3468.4879","2.0138","76","66","10","505","486","19","22","7","15","68","88","-20","416","428","-12","30","9","21","67","86","-19","459","429","30","25","9","16",,"2.01384586061263",
