X,Y,id,state_code,state_name,lga_code_2,lga_name_2,erp_2001,erp_2002,erp_2003,erp_2004,erp_2005,erp_2006,erp_2007,erp_2008,erp_2009,erp_2010,erp_2011,erp_2012,erp_2013,erp_2014,erp_2015,erp_2016,erp_2017,erp_2018,erp_2019,erp_2020,erp_2021,erp_2022,erp_2023,erp_2024,erp_change,erp_chan_1,area_km2,pop_densit,births_202,deaths_202,natural_in,internal_a,internal_d,net_intern,overseas_a,overseas_d,net_overse,births_2_1,deaths_2_1,natural__1,internal_1,internal_2,net_inte_1,overseas_1,overseas_2,net_over_1,births_2_2,deaths_2_2,natural__2,internal_3,internal_4,net_inte_2,overseas_3,overseas_4,net_over_2,green_spac,pop_dens_1,Green_Pct
122.5122445,-33.96371286,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
121.9854602,-33.99246915,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
122.6609501,-33.98524087,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
122.9061216,-33.96546213,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
122.2746983,-33.97600745,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
122.3425652,-33.98392708,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
122.6254068,-33.99513135,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
122.5298405,-33.9475654,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
122.2984305,-33.98508745,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
122.0250821,-33.97792314,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
122.7136915,-33.95091759,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
122.6364146,-33.98767664,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
121.9763137,-33.97545017,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
122.0089344,-33.98416486,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
122.2986626,-33.97932031,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
123.1607385,-34.00198229,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
122.9016911,-33.9777745,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
122.9018235,-33.96967963,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
122.6561764,-33.99104826,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
122.9033642,-33.97878815,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
122.0080476,-33.98548068,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
122.0237855,-33.9784402,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
122.8993597,-33.9792763,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
122.5310666,-33.94555357,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
122.6649885,-33.98989159,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
122.2496676,-33.22051367,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
124.1373887,-33.85138271,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
121.7945684,-33.92326789,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
121.8763532,-33.92252073,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
121.9935782,-33.91952853,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
121.9037278,-33.92140998,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
124.0963176,-33.73555033,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
121.3501416,-33.86923727,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
122.7540239,-33.89915283,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
124.098606,-33.72127925,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
122.8282355,-33.91622765,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
122.8727647,-33.92114824,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
124.1273424,-33.85582248,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
122.7098153,-33.91665498,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
121.8939349,-33.91444155,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
124.1617798,-33.76367169,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
122.0245461,-33.87906331,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
123.967325,-33.63914668,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
124.0411918,-33.76686169,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
123.7429956,-33.81761958,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
121.8908625,-33.90260993,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
124.089606,-33.7445233,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
124.0795465,-33.72998753,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
122.8112711,-33.92227319,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
122.9721462,-33.90336695,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
123.3383915,-33.92137306,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
121.648381,-33.89844478,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
121.9642935,-33.85424166,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
124.1209108,-33.85279238,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
121.81906,-33.91017122,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
122.8206441,-33.90914751,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
122.673724,-33.92157498,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
123.9830091,-33.82633755,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
121.9710855,-33.87678953,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
122.9742729,-33.90774087,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
121.8260431,-33.89527499,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
123.1421637,-33.93066838,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
124.1640725,-33.72022406,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
122.5949231,-33.93255965,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
122.6084738,-33.92048748,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
121.8869547,-33.92880947,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
123.6678252,-33.84851035,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
123.9990863,-33.63534959,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
121.8156176,-33.9095068,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
122.7211496,-33.89661745,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
121.8783346,-33.91469788,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
123.1490824,-33.94068395,407,5,Western Australia,53290,Esperance,13369,13443,13569,13669,13694,13644,13585,13603,13721,13799,13879,14182,14422,14624,14734,14527,14450,14342,14329,14325,14396,14501,14551,14558,7,0.0481,44797.545599999997648,0.325,156,98,58,899,879,20,60,33,27,154,100,54,634,714,-80,106,30,76,148,100,48,599,701,-102,97,36,61,,0.324973161,
